                    ************************************************************************************************
                    *  Z= 39 A= 90: Positive-Parity Spin-dependent Level Density [MeV-1] for Y  90 and ldmodel= 6  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29
 130.00  3.466  8.47E+22 1.35E+22 9.40E+22 2.02E+19 6.00E+19 9.79E+19 1.33E+20 1.64E+20 1.91E+20 2.12E+20 2.28E+20 2.38E+20 2.42E+20 2.42E+20 2.37E+20 2.27E+20 2.15E+20 2.00E+20 1.83E+20 1.64E+20 1.46E+20 1.28E+20 1.11E+20 9.42E+19 7.92E+19 6.58E+19 5.39E+19 4.34E+19 3.46E+19 2.72E+19 2.10E+19 1.61E+19 1.21E+19
 140.00  3.597  1.26E+24 2.19E+23 1.44E+24 2.92E+20 8.68E+20 1.42E+21 1.93E+21 2.38E+21 2.76E+21 3.08E+21 3.32E+21 3.49E+21 3.57E+21 3.57E+21 3.52E+21 3.39E+21 3.23E+21 3.01E+21 2.77E+21 2.51E+21 2.25E+21 1.98E+21 1.73E+21 1.49E+21 1.26E+21 1.05E+21 8.73E+20 7.12E+20 5.74E+20 4.55E+20 3.57E+20 2.78E+20 2.12E+20
 150.00  3.723  1.67E+25 3.11E+24 1.90E+25 3.68E+21 1.09E+22 1.79E+22 2.43E+22 3.01E+22 3.51E+22 3.93E+22 4.23E+22 4.45E+22 4.58E+22 4.60E+22 4.53E+22 4.38E+22 4.19E+22 3.94E+22 3.65E+22 3.33E+22 3.01E+22 2.66E+22 2.34E+22 2.02E+22 1.73E+22 1.46E+22 1.22E+22 1.00E+22 8.16E+21 6.56E+21 5.22E+21 4.09E+21 3.17E+21
 160.00  3.845  1.86E+26 3.60E+25 2.12E+26 3.91E+22 1.16E+23 1.90E+23 2.60E+23 3.21E+23 3.75E+23 4.20E+23 4.55E+23 4.79E+23 4.93E+23 4.96E+23 4.91E+23 4.77E+23 4.58E+23 4.33E+23 4.03E+23 3.70E+23 3.35E+23 3.00E+23 2.64E+23 2.30E+23 1.98E+23 1.68E+23 1.42E+23 1.18E+23 9.65E+22 7.84E+22 6.27E+22 4.97E+22 3.88E+22
 170.00  3.964  2.06E+27 4.26E+26 2.37E+27 4.18E+23 1.25E+24 2.04E+24 2.78E+24 3.46E+24 4.03E+24 4.51E+24 4.91E+24 5.17E+24 5.33E+24 5.40E+24 5.35E+24 5.23E+24 5.03E+24 4.77E+24 4.46E+24 4.11E+24 3.74E+24 3.37E+24 2.97E+24 2.62E+24 2.27E+24 1.94E+24 1.64E+24 1.38E+24 1.14E+24 9.31E+23 7.52E+23 6.01E+23 4.75E+23
 180.00  4.079  2.02E+28 4.44E+27 2.32E+28 3.96E+24 1.18E+25 1.93E+25 2.63E+25 3.26E+25 3.82E+25 4.29E+25 4.66E+25 4.92E+25 5.11E+25 5.17E+25 5.15E+25 5.05E+25 4.87E+25 4.62E+25 4.34E+25 4.02E+25 3.67E+25 3.32E+25 2.95E+25 2.61E+25 2.28E+25 1.96E+25 1.67E+25 1.41E+25 1.17E+25 9.68E+24 7.87E+24 6.35E+24 5.05E+24
 190.00  4.190  1.73E+29 3.97E+28 1.97E+29 3.23E+25 9.60E+25 1.57E+26 2.15E+26 2.67E+26 3.13E+26 3.52E+26 3.84E+26 4.06E+26 4.21E+26 4.29E+26 4.27E+26 4.20E+26 4.06E+26 3.87E+26 3.66E+26 3.39E+26 3.12E+26 2.84E+26 2.53E+26 2.24E+26 1.97E+26 1.71E+26 1.47E+26 1.24E+26 1.04E+26 8.65E+25 7.11E+25 5.77E+25 4.63E+25
 200.00  4.299  1.37E+30 3.26E+29 1.56E+30 2.45E+26 7.32E+26 1.20E+27 1.64E+27 2.03E+27 2.40E+27 2.69E+27 2.93E+27 3.11E+27 3.24E+27 3.30E+27 3.30E+27 3.24E+27 3.15E+27 3.03E+27 2.86E+27 2.66E+27 2.46E+27 2.24E+27 2.02E+27 1.80E+27 1.58E+27 1.38E+27 1.19E+27 1.01E+27 8.56E+26 7.15E+26 5.92E+26 4.83E+26 3.91E+26

                    ************************************************************************************************
                    *  Z= 39 A= 90: Negative-Parity Spin-dependent Level Density [MeV-1] for Y  90 and ldmodel= 6  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29
   0.25  0.152  2.38E-01 3.86E-01 4.90E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.50  0.215  6.39E-01 1.35E-01 7.62E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.75  0.263  2.14E+00 3.84E-02 2.48E+01 1.00E-01 1.93E-01 2.73E-01 2.73E-01 2.73E-01 2.71E-01 1.89E-01 9.75E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.00  0.304  4.58E+00 1.18E-02 3.68E+01 1.60E-01 3.11E-01 4.42E-01 4.40E-01 4.40E-01 4.37E-01 3.04E-01 1.56E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.25  0.340  8.58E+00 5.80E-01 6.09E+01 3.03E-01 6.00E-01 8.91E-01 8.91E-01 8.91E-01 8.83E-01 5.85E-01 2.97E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.50  0.372  1.15E+01 1.22E+00 4.60E+01 1.71E-01 3.38E-01 5.05E-01 5.03E-01 5.01E-01 4.95E-01 3.27E-01 1.66E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.75  0.402  1.33E+01 2.08E+00 2.64E+01 9.18E-02 1.78E-01 2.64E-01 2.60E-01 2.58E-01 2.49E-01 1.63E-01 8.54E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.00  0.430  1.44E+01 6.72E+00 1.47E+01 4.25E-02 8.23E-02 1.22E-01 1.21E-01 1.20E-01 1.16E-01 7.53E-02 3.96E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.25  0.456  1.52E+01 9.11E+00 7.63E+00 2.25E-02 4.26E-02 6.28E-02 6.12E-02 6.04E-02 5.66E-02 3.60E-02 1.98E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.50  0.481  1.58E+01 1.43E+01 5.39E+00 1.04E-02 1.98E-02 2.93E-02 2.86E-02 2.83E-02 2.67E-02 1.70E-02 9.31E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.75  0.504  1.66E+01 1.04E+01 8.73E+00 5.51E-03 1.02E-02 1.49E-02 1.43E-02 1.40E-02 1.27E-02 7.83E-03 4.57E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.00  0.527  1.90E+01 6.82E+00 3.05E+01 8.28E-02 3.25E-01 5.75E-01 7.84E-01 8.67E-01 9.76E-01 8.02E-01 3.64E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.25  0.548  2.57E+01 4.72E+00 9.20E+01 3.54E-01 1.10E+00 1.85E+00 2.24E+00 2.41E+00 2.43E+00 1.89E+00 1.03E+00 2.55E-01 1.21E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.50  0.569  3.45E+01 3.33E+00 1.48E+02 3.97E-01 1.25E+00 2.10E+00 2.69E+00 2.90E+00 2.90E+00 2.28E+00 1.18E+00 4.04E-01 1.92E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.75  0.589  5.04E+01 3.07E+00 3.02E+02 6.85E-01 2.16E+00 3.63E+00 4.68E+00 5.03E+00 5.09E+00 4.02E+00 2.08E+00 1.09E+00 4.62E-01 3.21E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.00  0.608  8.48E+01 3.84E+00 6.47E+02 2.38E+00 4.94E+00 8.26E+00 1.06E+01 1.15E+01 1.14E+01 9.09E+00 5.34E+00 2.94E+00 2.40E+00 6.46E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.25  0.627  1.61E+02 8.86E+00 1.35E+03 4.29E+00 1.17E+01 1.94E+01 2.48E+01 2.71E+01 2.60E+01 2.12E+01 1.44E+01 8.36E+00 4.61E+00 1.35E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.645  3.13E+02 2.01E+01 2.82E+03 8.31E+00 2.40E+01 3.88E+01 4.88E+01 5.27E+01 5.02E+01 4.14E+01 2.93E+01 1.77E+01 9.17E+00 3.10E+00 1.03E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.663  6.12E+02 2.64E+01 5.76E+03 1.68E+01 4.82E+01 7.56E+01 9.33E+01 9.94E+01 9.42E+01 7.85E+01 5.69E+01 3.56E+01 1.90E+01 7.56E+00 2.22E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.680  1.03E+03 5.22E+01 8.31E+03 2.30E+01 6.59E+01 1.03E+02 1.26E+02 1.33E+02 1.27E+02 1.07E+02 7.88E+01 5.07E+01 2.86E+01 1.27E+01 4.26E+00 1.13E+00 2.84E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.713  1.85E+03 2.16E+02 8.29E+03 2.15E+01 6.16E+01 9.57E+01 1.17E+02 1.24E+02 1.18E+02 1.00E+02 7.59E+01 5.02E+01 3.01E+01 1.53E+01 6.83E+00 2.06E+00 5.64E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.745  2.40E+03 8.88E+02 6.13E+03 1.25E+01 3.58E+01 5.63E+01 7.07E+01 7.75E+01 7.45E+01 6.42E+01 5.00E+01 3.37E+01 2.04E+01 1.08E+01 5.29E+00 1.83E+00 5.89E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.775  3.59E+03 1.61E+03 1.48E+04 2.32E+01 6.61E+01 1.05E+02 1.34E+02 1.49E+02 1.47E+02 1.31E+02 1.06E+02 7.61E+01 4.89E+01 2.83E+01 1.51E+01 6.21E+00 2.26E+00 4.35E-01 1.83E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.804  7.53E+03 7.41E+02 4.76E+04 8.36E+01 2.41E+02 3.74E+02 4.68E+02 5.15E+02 5.09E+02 4.60E+02 3.80E+02 2.87E+02 1.98E+02 1.25E+02 7.15E+01 3.57E+01 1.59E+01 3.04E+00 2.13E+00 1.62E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  0.833  1.36E+04 1.05E+03 7.19E+04 1.29E+02 3.71E+02 5.73E+02 7.18E+02 7.88E+02 7.84E+02 7.14E+02 6.01E+02 4.67E+02 3.34E+02 2.20E+02 1.32E+02 7.19E+01 3.47E+01 1.42E+01 4.69E+00 6.81E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  0.860  1.92E+04 4.54E+03 6.32E+04 1.14E+02 3.32E+02 5.12E+02 6.42E+02 7.06E+02 7.09E+02 6.53E+02 5.58E+02 4.42E+02 3.24E+02 2.20E+02 1.35E+02 7.55E+01 3.70E+01 1.53E+01 5.08E+00 9.75E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  0.886  2.50E+04 9.05E+03 6.06E+04 1.27E+02 3.69E+02 5.72E+02 7.20E+02 8.01E+02 8.13E+02 7.61E+02 6.63E+02 5.38E+02 4.05E+02 2.83E+02 1.80E+02 1.03E+02 5.29E+01 2.24E+01 7.81E+00 1.58E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  0.912  3.47E+04 9.84E+03 1.03E+05 2.25E+02 6.51E+02 1.01E+03 1.28E+03 1.43E+03 1.47E+03 1.39E+03 1.22E+03 1.01E+03 7.77E+02 5.55E+02 3.67E+02 2.20E+02 1.20E+02 5.54E+01 2.17E+01 6.14E+00 2.67E+00 4.14E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  0.937  5.27E+04 7.12E+03 2.00E+05 4.10E+02 1.19E+03 1.86E+03 2.35E+03 2.63E+03 2.70E+03 2.57E+03 2.29E+03 1.91E+03 1.50E+03 1.09E+03 7.41E+02 4.63E+02 2.65E+02 1.33E+02 5.82E+01 2.01E+01 8.86E+00 1.37E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  0.961  8.00E+04 9.00E+03 3.14E+05 5.90E+02 1.71E+03 2.68E+03 3.38E+03 3.80E+03 3.92E+03 3.75E+03 3.37E+03 2.84E+03 2.26E+03 1.67E+03 1.16E+03 7.43E+02 4.37E+02 2.31E+02 1.08E+02 4.21E+01 1.32E+01 2.18E+00 5.08E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.008  1.62E+05 3.09E+04 5.04E+05 7.45E+02 2.16E+03 3.38E+03 4.29E+03 4.85E+03 5.03E+03 4.87E+03 4.43E+03 3.80E+03 3.08E+03 2.33E+03 1.66E+03 1.07E+03 6.46E+02 3.51E+02 1.70E+02 6.89E+01 2.36E+01 5.39E+00 1.59E+00 1.23E-01 4.56E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.053  3.49E+05 5.14E+04 1.23E+06 1.59E+03 4.60E+03 7.20E+03 9.20E+03 1.05E+04 1.09E+04 1.06E+04 9.81E+03 8.54E+03 7.04E+03 5.48E+03 4.03E+03 2.64E+03 1.68E+03 9.92E+02 5.34E+02 2.56E+02 1.08E+02 3.69E+01 9.84E+00 3.33E+00 9.15E-01 1.38E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.096  6.85E+05 1.30E+05 2.34E+06 2.57E+03 7.47E+03 1.17E+04 1.51E+04 1.72E+04 1.82E+04 1.81E+04 1.69E+04 1.50E+04 1.27E+04 1.01E+04 7.72E+03 5.33E+03 3.58E+03 2.24E+03 1.30E+03 6.93E+02 3.34E+02 1.43E+02 5.39E+01 1.67E+01 4.53E+00 8.89E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.137  1.17E+06 2.69E+05 3.38E+06 3.59E+03 1.05E+04 1.64E+04 2.11E+04 2.42E+04 2.56E+04 2.55E+04 2.39E+04 2.15E+04 1.83E+04 1.49E+04 1.16E+04 7.85E+03 5.45E+03 3.56E+03 2.18E+03 1.24E+03 6.55E+02 3.15E+02 1.39E+02 5.27E+01 1.76E+01 4.60E+00 1.33E+00 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.177  2.16E+06 3.49E+05 7.14E+06 6.86E+03 2.00E+04 3.16E+04 4.09E+04 4.74E+04 5.08E+04 5.13E+04 4.92E+04 4.51E+04 3.94E+04 3.30E+04 2.64E+04 1.83E+04 1.33E+04 9.14E+03 5.92E+03 3.60E+03 2.05E+03 1.08E+03 5.24E+02 2.28E+02 8.82E+01 2.82E+01 7.78E+00 1.19E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.216  3.65E+06 7.73E+05 1.11E+07 9.86E+03 2.88E+04 4.57E+04 5.93E+04 6.87E+04 7.37E+04 7.51E+04 7.21E+04 6.66E+04 5.85E+04 4.95E+04 4.02E+04 2.90E+04 2.15E+04 1.52E+04 1.02E+04 6.42E+03 3.82E+03 2.12E+03 1.09E+03 5.04E+02 2.07E+02 7.14E+01 1.98E+01 3.36E+00 1.04E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.253  5.70E+06 1.31E+06 1.24E+07 1.53E+04 4.48E+04 7.11E+04 9.27E+04 1.08E+05 1.17E+05 1.19E+05 1.16E+05 1.07E+05 9.58E+04 8.22E+04 6.78E+04 3.34E+04 2.45E+04 1.71E+04 1.14E+04 7.24E+03 4.31E+03 2.44E+03 1.28E+03 6.17E+02 2.70E+02 1.02E+02 3.33E+01 8.12E+00 1.41E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.290  9.47E+06 1.41E+06 2.25E+07 2.75E+04 8.06E+04 1.28E+05 1.68E+05 1.96E+05 2.13E+05 2.19E+05 2.13E+05 2.00E+05 1.80E+05 1.56E+05 1.30E+05 6.53E+04 4.82E+04 3.41E+04 2.31E+04 1.49E+04 9.09E+03 5.34E+03 2.96E+03 1.52E+03 7.10E+02 2.96E+02 1.08E+02 3.17E+01 7.32E+00 1.95E+00 3.71E-01 9.02E-02 1.00E-30
  19.00  1.325  1.44E+07 2.79E+06 3.69E+07 3.13E+04 9.16E+04 1.46E+05 1.90E+05 2.22E+05 2.40E+05 2.46E+05 2.39E+05 2.23E+05 1.99E+05 1.71E+05 1.42E+05 1.13E+05 8.70E+04 6.45E+04 4.60E+04 3.14E+04 2.05E+04 1.26E+04 7.40E+03 4.04E+03 2.05E+03 9.48E+02 3.94E+02 1.44E+02 4.44E+01 1.18E+01 2.34E+00 1.94E+00 3.29E-01
  20.00  1.360  2.19E+07 3.97E+06 5.88E+07 4.62E+04 1.35E+05 2.15E+05 2.82E+05 3.30E+05 3.58E+05 3.68E+05 3.60E+05 3.36E+05 3.03E+05 2.63E+05 2.19E+05 1.77E+05 1.37E+05 1.03E+05 7.45E+04 5.17E+04 3.44E+04 2.19E+04 1.32E+04 7.51E+03 4.01E+03 1.98E+03 8.91E+02 3.61E+02 1.28E+02 3.96E+01 9.87E+00 8.99E+00 1.85E+00
  22.50  1.442  7.28E+07 1.27E+07 1.71E+08 1.11E+05 3.26E+05 5.21E+05 6.84E+05 8.08E+05 8.84E+05 9.18E+05 9.08E+05 8.61E+05 7.87E+05 6.95E+05 5.92E+05 4.86E+05 3.87E+05 2.99E+05 2.22E+05 1.60E+05 1.11E+05 7.45E+04 4.80E+04 2.96E+04 1.74E+04 9.69E+03 5.09E+03 2.50E+03 1.13E+03 4.67E+02 1.72E+02 5.53E+01 1.42E+01
  25.00  1.520  1.88E+08 3.34E+07 3.80E+08 2.43E+05 7.15E+05 1.14E+06 1.51E+06 1.78E+06 1.97E+06 2.06E+06 2.05E+06 1.97E+06 1.82E+06 1.62E+06 1.40E+06 1.17E+06 9.45E+05 7.43E+05 5.64E+05 4.15E+05 2.96E+05 2.03E+05 1.35E+05 8.65E+04 5.31E+04 3.13E+04 1.76E+04 9.36E+03 4.68E+03 2.19E+03 9.43E+02 3.68E+02 1.27E+02
  30.00  1.665  1.24E+09 1.27E+08 1.53E+09 1.19E+06 3.49E+06 5.60E+06 7.40E+06 8.79E+06 9.76E+06 1.03E+07 1.03E+07 1.00E+07 9.32E+06 8.43E+06 7.40E+06 6.28E+06 5.19E+06 4.15E+06 3.23E+06 2.43E+06 1.78E+06 1.26E+06 8.63E+05 5.71E+05 3.66E+05 2.26E+05 1.35E+05 7.69E+04 4.22E+04 2.22E+04 1.11E+04 5.29E+03 2.37E+03
  40.00  1.923  6.57E+10 4.83E+09 5.76E+10 3.02E+07 8.92E+07 1.43E+08 1.90E+08 2.27E+08 2.53E+08 2.68E+08 2.73E+08 2.67E+08 2.52E+08 2.32E+08 2.07E+08 1.79E+08 1.52E+08 1.25E+08 9.94E+07 7.80E+07 5.90E+07 4.35E+07 3.12E+07 2.18E+07 1.48E+07 9.75E+06 6.21E+06 3.83E+06 2.28E+06 1.32E+06 7.27E+05 3.86E+05 1.96E+05
  50.00  2.150  2.85E+12 2.28E+11 2.57E+12 1.17E+09 3.47E+09 5.60E+09 7.47E+09 9.02E+09 1.02E+10 1.09E+10 1.13E+10 1.12E+10 1.09E+10 1.02E+10 9.40E+09 8.38E+09 7.30E+09 6.22E+09 5.20E+09 4.23E+09 3.37E+09 2.63E+09 2.00E+09 1.49E+09 1.08E+09 7.63E+08 5.29E+08 3.57E+08 2.34E+08 1.50E+08 9.32E+07 5.61E+07 3.28E+07
  60.00  2.355  9.29E+13 8.78E+12 9.16E+13 3.34E+10 9.85E+10 1.60E+11 2.14E+11 2.60E+11 2.95E+11 3.20E+11 3.33E+11 3.36E+11 3.29E+11 3.14E+11 2.93E+11 2.67E+11 2.37E+11 2.07E+11 1.77E+11 1.48E+11 1.21E+11 9.71E+10 7.64E+10 5.91E+10 4.45E+10 3.29E+10 2.38E+10 1.69E+10 1.17E+10 7.95E+09 5.27E+09 3.41E+09 2.15E+09
  70.00  2.543  2.19E+15 2.40E+14 2.28E+15 7.04E+11 2.09E+12 3.38E+12 4.53E+12 5.52E+12 6.33E+12 6.88E+12 7.24E+12 7.33E+12 7.25E+12 6.99E+12 6.59E+12 6.10E+12 5.47E+12 4.85E+12 4.20E+12 3.58E+12 2.99E+12 2.45E+12 1.97E+12 1.56E+12 1.21E+12 9.15E+11 6.83E+11 4.99E+11 3.60E+11 2.53E+11 1.75E+11 1.18E+11 7.80E+10
  80.00  2.719  4.15E+16 4.61E+15 4.25E+16 1.28E+13 3.78E+13 6.16E+13 8.28E+13 1.01E+14 1.16E+14 1.27E+14 1.34E+14 1.37E+14 1.36E+14 1.32E+14 1.26E+14 1.17E+14 1.06E+14 9.55E+13 8.37E+13 7.23E+13 6.13E+13 5.07E+13 4.16E+13 3.34E+13 2.64E+13 2.05E+13 1.56E+13 1.17E+13 8.58E+12 6.19E+12 4.40E+12 3.06E+12 2.09E+12
